time,open,high,low,close,volume
2024-02-07 01:30:00,2035.24,2035.45,2034.22,2034.85,1002
2024-02-07 01:45:00,2034.85,2035.5,2034.67,2035.03,1011
2024-02-07 02:00:00,2035.03,2035.32,2034.55,2035.26,983
2024-02-07 02:15:00,2035.26,2035.59,2035.04,2035.33,695
2024-02-07 02:30:00,2035.33,2035.39,2034.33,2034.59,1147
2024-02-07 02:45:00,2034.59,2034.69,2034.08,2034.49,857
2024-02-07 03:00:00,2034.49,2035.45,2034.07,2035.13,974
2024-02-07 03:15:00,2035.13,2035.46,2034.51,2034.85,822
2024-02-07 03:30:00,2034.82,2035.02,2034.41,2034.73,511
2024-02-07 03:45:00,2034.72,2034.76,2034.44,2034.44,434
2024-02-07 04:00:00,2034.43,2034.8,2034.14,2034.75,472
2024-02-07 04:15:00,2034.75,2035.38,2034.74,2035.14,379
2024-02-07 04:30:00,2035.14,2035.28,2034.84,2035.08,380
2024-02-07 04:45:00,2035.09,2035.48,2034.8,2035.27,427
2024-02-07 05:00:00,2035.27,2035.51,2034.77,2034.77,518
2024-02-07 05:15:00,2034.77,2035.35,2034.72,2035.06,510
2024-02-07 05:30:00,2035.04,2035.05,2033.79,2034.0,1134
2024-02-07 05:45:00,2034.0,2034.45,2033.34,2033.4,926
2024-02-07 06:00:00,2033.39,2034.32,2033.31,2033.56,859
2024-02-07 06:15:00,2033.56,2033.77,2032.59,2032.64,804
2024-02-07 06:30:00,2032.64,2033.05,2032.46,2032.8,952
2024-02-07 06:45:00,2032.8,2033.72,2032.63,2033.56,844
2024-02-07 07:00:00,2033.56,2034.3,2033.29,2034.3,1093
2024-02-07 07:15:00,2034.3,2035.86,2034.2,2035.81,1027
2024-02-07 07:30:00,2035.81,2036.17,2035.2,2035.41,1571
2024-02-07 07:45:00,2035.41,2035.43,2034.59,2035.21,1292
2024-02-07 08:00:00,2035.21,2035.33,2033.95,2034.01,1895
2024-02-07 08:15:00,2034.01,2034.31,2032.42,2032.73,1641
2024-02-07 08:30:00,2032.78,2033.05,2031.24,2033.04,1726
2024-02-07 08:45:00,2033.04,2034.18,2032.68,2032.9,1278
2024-02-07 09:00:00,2032.9,2033.59,2032.7,2033.13,1657
2024-02-07 09:15:00,2033.13,2034.06,2032.42,2034.05,1359
2024-02-07 09:30:00,2034.05,2034.9,2033.95,2034.63,1479
2024-02-07 09:45:00,2034.62,2034.98,2034.19,2034.39,1215
2024-02-07 10:00:00,2034.39,2034.41,2033.22,2033.66,1263
2024-02-07 10:15:00,2033.66,2034.12,2033.07,2033.31,1440
2024-02-07 10:30:00,2033.31,2033.62,2032.94,2033.3,1219
2024-02-07 10:45:00,2033.34,2033.61,2032.69,2033.22,1384
2024-02-07 11:00:00,2033.22,2033.75,2032.77,2033.72,1331
