time,open,high,low,close,volume
2024-02-07 15:00:00,147.784,148.085,147.768,148.012,3127
2024-02-07 15:15:00,148.013,148.148,147.949,147.97,2146
2024-02-07 15:30:00,147.97,148.088,147.78,147.799,3138
2024-02-07 15:45:00,147.796,148.022,147.795,147.945,2202
2024-02-07 16:00:00,147.943,147.994,147.876,147.919,2104
2024-02-07 16:15:00,147.916,148.044,147.892,147.98,1614
2024-02-07 16:30:00,147.981,148.063,147.95,148.057,1628
2024-02-07 16:45:00,148.057,148.068,147.971,148.038,985
2024-02-07 17:00:00,148.038,148.166,148.032,148.155,1006
2024-02-07 17:15:00,148.155,148.166,148.108,148.144,930
2024-02-07 17:30:00,148.144,148.157,148.089,148.11,605
2024-02-07 17:45:00,148.11,148.166,148.08,148.135,661
2024-02-07 18:00:00,148.136,148.139,147.989,148.056,1960
2024-02-07 18:15:00,148.056,148.136,148.048,148.062,1118
2024-02-07 18:30:00,148.062,148.176,148.052,148.167,977
2024-02-07 18:45:00,148.167,148.19,148.123,148.135,620
2024-02-07 19:00:00,148.135,148.167,148.12,148.124,775
2024-02-07 19:15:00,148.123,148.168,148.103,148.166,758
2024-02-07 19:30:00,148.166,148.189,148.129,148.131,525
2024-02-07 19:45:00,148.131,148.152,148.112,148.133,355
2024-02-07 20:00:00,148.133,148.149,148.121,148.143,455
2024-02-07 20:15:00,148.143,148.162,148.105,148.158,418
2024-02-07 20:30:00,148.158,148.193,148.146,148.166,905
2024-02-07 20:45:00,148.166,148.195,148.157,148.175,682
2024-02-07 21:00:00,148.175,148.188,148.161,148.174,261
2024-02-07 21:15:00,148.174,148.187,148.165,148.187,295
2024-02-07 21:30:00,148.187,148.197,148.149,148.168,365
2024-02-07 21:45:00,148.168,148.188,148.163,148.184,340
2024-02-07 22:00:00,148.184,148.184,148.063,148.102,97
2024-02-07 22:15:00,148.102,148.102,148.055,148.068,89
2024-02-07 22:30:00,148.068,148.073,148.05,148.06,60
2024-02-07 22:45:00,148.06,148.066,148.029,148.043,218
2024-02-07 23:00:00,148.043,148.07,148.029,148.044,377
2024-02-07 23:15:00,148.044,148.045,147.995,148.009,455
2024-02-07 23:30:00,148.009,148.068,148.004,148.063,362
2024-02-07 23:45:00,148.062,148.096,148.054,148.087,458
2024-02-08 00:00:00,148.087,148.095,148.011,148.051,857
2024-02-08 00:15:00,148.052,148.066,148.024,148.042,767
2024-02-08 00:30:00,148.042,148.042,147.945,148.006,902
2024-02-08 00:45:00,148.006,148.064,147.995,148.055,1066
2024-02-08 01:00:00,148.055,148.096,148.011,148.012,713
2024-02-08 01:15:00,148.011,148.076,147.997,148.027,639
2024-02-08 01:30:00,148.027,148.289,147.93,148.231,2473
2024-02-08 01:45:00,148.231,148.365,148.131,148.29,1669
2024-02-08 02:00:00,148.292,148.361,148.265,148.305,1483
2024-02-08 02:15:00,148.305,148.403,148.303,148.367,1180
2024-02-08 02:30:00,148.367,148.394,148.331,148.345,1170
2024-02-08 02:45:00,148.344,148.365,148.29,148.353,978
2024-02-08 03:00:00,148.353,148.36,148.307,148.321,778
2024-02-08 03:15:00,148.321,148.356,148.291,148.321,789
2024-02-08 03:30:00,148.321,148.343,148.278,148.342,627
2024-02-08 03:45:00,148.341,148.359,148.318,148.353,607
2024-02-08 04:00:00,148.353,148.358,148.328,148.343,572
2024-02-08 04:15:00,148.344,148.395,148.34,148.393,563
2024-02-08 04:30:00,148.392,148.456,148.392,148.444,750
2024-02-08 04:45:00,148.444,148.495,148.438,148.483,560
2024-02-08 05:00:00,148.485,148.562,148.461,148.544,868
2024-02-08 05:15:00,148.544,148.591,148.516,148.527,843
2024-02-08 05:30:00,148.527,148.597,148.527,148.554,788
2024-02-08 05:45:00,148.554,148.662,148.554,148.584,1398
2024-02-08 06:00:00,148.583,148.659,148.576,148.65,1165
2024-02-08 06:15:00,148.65,148.697,148.627,148.682,656
2024-02-08 06:30:00,148.682,148.705,148.616,148.635,713
2024-02-08 06:45:00,148.636,148.738,148.636,148.728,937
2024-02-08 07:00:00,148.728,148.762,148.697,148.699,1327
2024-02-08 07:15:00,148.699,148.773,148.68,148.758,1222
2024-02-08 07:30:00,148.758,148.802,148.704,148.76,1222
2024-02-08 07:45:00,148.76,148.807,148.707,148.734,1229
2024-02-08 08:00:00,148.734,148.814,148.686,148.791,1947
2024-02-08 08:15:00,148.79,148.836,148.751,148.835,1601
2024-02-08 08:30:00,148.835,148.849,148.802,148.829,1155
